date,purchase_id,state,city,salesperson,product,product_id,price,customer_name,client_gender,payment_method
2024-12-19 15:20:08.000556,836,Texas,Austin,Daniel Dean,MacBook,0.0,1299.0,Verdell Southwell,female,Bank Transfer
2024-12-19 18:37:10.921163,1906,Washington,Olympia,Matthew Clark,iPad,1.0,499.0,Shirley Johnson,female,Debit Card
2024-12-20 11:20:09.025269,1238,Florida,Orlando,Olivia Taylor,AirPods,4.0,199.0,Elvira Meza,female,Credit Card
2024-12-20 11:50:08.007571,841,Florida,Orlando,Olivia Taylor,iPad,1.0,499.0,Virginia Peet,female,Bank Transfer
2024-12-20 15:00:09.580412,1431,Texas,Austin,Daniel Dean,iPhone,3.0,999.0,Ronnie Heming,male,Bank Transfer
2024-12-20 15:27:07.080994,508,Texas,Austin,Jessica Moore,iPhone,3.0,999.0,Bruce Monger,male,Bank Transfer
2024-12-20 17:19:09.579715,1428,Washington,Olympia,Matthew Clark,Apple Watch,2.0,399.0,Bryan Fritz,male,Bank Transfer
2024-12-21 07:38:06.712865,357,Texas,Austin,Jessica Moore,iPad,1.0,499.0,Carolyn Lynch,female,Credit Card
2024-12-21 10:21:08.823116,1151,Texas,Austin,Daniel Dean,iPad,1.0,499.0,Valorie Herron,female,Debit Card
2024-12-21 10:51:07.283051,577,Colorado,Denver,John Miller,AirPods,4.0,199.0,Elizabeth Reff,female,Bank Transfer
2024-12-21 11:35:08.852408,1164,Colorado,Denver,James Wilson,Apple Watch,2.0,399.0,Kelly Mcdonald,female,Debit Card
2024-12-21 11:48:10.575338,1763,Colorado,Denver,John Miller,AirPods,4.0,199.0,Reggie Villareal,male,Bank Transfer
2024-12-21 12:37:07.107036,513,Texas,Austin,Daniel Dean,iPad,1.0,499.0,Edith Kerr,female,Cash
2024-12-21 12:54:08.187527,899,New York,New York,Emily Johnson,AirPods,4.0,199.0,Luisa Hoare,female,Cash
2024-12-21 13:29:09.469529,1392,New York,New York,Emily Johnson,iPad,1.0,499.0,Eve Collett,female,Cash
2024-12-21 14:08:06.208220,190,Florida,Orlando,Sarah Davis,iPhone,3.0,999.0,Cedrick Garrard,male,Credit Card
2024-12-21 14:57:07.814766,784,Washington,Olympia,Matthew Clark,Apple Watch,2.0,399.0,Michael Gould,male,Cash
2024-12-21 15:41:09.459303,1388,New York,New York,Michael Brown,iPad,1.0,499.0,Carlos Miller,male,Bank Transfer
2024-12-21 16:58:07.220657,553,Texas,Austin,Jessica Moore,AirPods,4.0,199.0,John Turner,male,Bank Transfer
2024-12-22 08:39:09.777111,1471,Texas,Austin,Daniel Dean,iPhone,3.0,999.0,Opal Swofford,female,Credit Card
2024-12-22 08:51:08.888710,1182,Texas,Austin,Daniel Dean,iPad,1.0,499.0,David Hill,male,Bank Transfer
2024-12-22 13:02:06.779579,384,Florida,Orlando,Olivia Taylor,Apple Watch,2.0,399.0,Walter Richards,male,Bank Transfer
2024-12-22 15:20:10.542398,1753,Washington,Olympia,Ashley Harris,iPad,1.0,499.0,Nanette Villanueva,female,Debit Card
2024-12-23 08:07:06.046072,132,Washington,Olympia,Matthew Clark,MacBook,0.0,1299.0,Lowell Trevino,male,Bank Transfer
2024-12-23 08:32:08.269028,914,New York,New York,Michael Brown,MacBook,0.0,1299.0,Melanie Dawson,female,Bank Transfer
2024-12-23 09:34:06.022720,123,Florida,Orlando,Sarah Davis,MacBook,0.0,1299.0,Mary Sikes,female,Bank Transfer
2024-12-23 09:40:09.776044,1468,Texas,Austin,Jessica Moore,MacBook,0.0,1299.0,Delbert Johnson,male,Cash
2024-12-23 12:08:06.043112,129,New York,New York,Michael Brown,MacBook,0.0,1299.0,Katherine Spooner,female,Cash
2024-12-24 10:16:09.891432,1512,Colorado,Denver,James Wilson,iPad,1.0,499.0,Nancy Sipp,female,Bank Transfer
2024-12-24 12:35:09.007098,1234,New York,New York,Michael Brown,MacBook,0.0,1299.0,Wendy Lamantia,female,Credit Card
2024-12-24 16:29:10.710537,1810,Texas,Austin,Jessica Moore,iPhone,3.0,999.0,Gary Spano,male,Credit Card
2024-12-24 17:43:06.167934,178,Texas,Austin,Daniel Dean,AirPods,4.0,199.0,Lora Samuel,female,Debit Card
2024-12-24 18:19:10.041862,1559,Washington,Olympia,Ashley Harris,iPhone,3.0,999.0,Kathy Lewis,female,Cash
2024-12-25 07:57:10.479111,1728,Washington,Olympia,Matthew Clark,Apple Watch,2.0,399.0,Stephen Holder,male,Debit Card
2024-12-25 13:56:06.754249,374,Florida,Orlando,Olivia Taylor,MacBook,0.0,1299.0,Jacinto Pfaff,male,Credit Card
2024-12-25 16:05:11.102003,1992,Colorado,Denver,John Miller,iPad,1.0,499.0,Martin Martinez,male,Cash
2024-12-25 17:49:06.526523,281,Florida,Orlando,Sarah Davis,AirPods,4.0,199.0,Jesus Bradbury,male,Debit Card
2024-12-25 18:34:08.532371,1021,Texas,Austin,Daniel Dean,AirPods,4.0,199.0,Tami Carey,female,Bank Transfer
2024-12-26 08:31:07.427707,645,Texas,Austin,Jessica Moore,iPhone,3.0,999.0,Richard Grabner,male,Debit Card
2024-12-26 09:45:07.046649,497,Colorado,Denver,John Miller,AirPods,4.0,199.0,Doreen Frantz,female,Credit Card
2024-12-26 15:05:10.747386,1828,Texas,Austin,Jessica Moore,iPhone,3.0,999.0,Gregory Miles,male,Bank Transfer
2024-12-26 17:14:08.235728,906,Colorado,Denver,John Miller,iPad,1.0,499.0,Mary Killough,female,Debit Card
2024-12-27 10:24:09.155140,1297,Texas,Austin,Daniel Dean,MacBook,0.0,1299.0,Val Spearman,male,Cash
2024-12-27 14:12:07.301199,591,Washington,Olympia,Matthew Clark,AirPods,4.0,199.0,Delmar Alfonso,male,Credit Card
2024-12-27 14:14:09.164250,1304,Washington,Olympia,Ashley Harris,iPad,1.0,499.0,Dora Reese,female,Cash
2024-12-27 16:35:06.291526,222,Texas,Austin,Jessica Moore,iPad,1.0,499.0,Margaret Mcintyre,female,Debit Card
2024-12-28 10:09:06.404722,249,Washington,Olympia,Matthew Clark,iPad,1.0,499.0,Mary Petrone,female,Bank Transfer
2024-12-28 10:20:09.185073,1313,Colorado,Denver,James Wilson,iPhone,3.0,999.0,Kelly Holder,female,Bank Transfer
2024-12-28 12:49:08.559319,1035,New York,New York,Michael Brown,iPad,1.0,499.0,James Barrios,male,Debit Card
2024-12-28 15:09:06.410789,255,Colorado,Denver,James Wilson,iPhone,3.0,999.0,Harold Scott,male,Debit Card
2024-12-28 17:21:06.864951,420,Washington,Olympia,Matthew Clark,AirPods,4.0,199.0,Andres Wheeler,male,Debit Card
2024-12-29 08:51:08.128091,884,Florida,Orlando,Olivia Taylor,iPad,1.0,499.0,Lewis Rogers,male,Cash
2024-12-29 09:13:08.379594,972,Texas,Austin,Daniel Dean,iPad,1.0,499.0,Sarah Rigsby,female,Bank Transfer
2024-12-29 09:45:08.868838,1174,Colorado,Denver,John Miller,iPhone,3.0,999.0,Charlotte Maupin,female,Cash
2024-12-29 17:38:07.534520,692,Florida,Orlando,Olivia Taylor,Apple Watch,2.0,399.0,Latarsha Ezell,female,Debit Card
2024-12-30 08:44:10.164273,1618,Colorado,Denver,James Wilson,AirPods,4.0,199.0,Nicole Dumas,female,Credit Card
2024-12-30 11:28:07.578937,712,New York,New York,Michael Brown,AirPods,4.0,199.0,Michelle Hoss,female,Credit Card
2024-12-30 11:30:09.180936,1309,Texas,Austin,Jessica Moore,AirPods,4.0,199.0,Eli Nuno,male,Credit Card
2024-12-30 13:13:09.242109,1320,New York,New York,Emily Johnson,Apple Watch,2.0,399.0,Helen Reed,female,Cash
2024-12-30 13:24:06.350987,235,Washington,Olympia,Matthew Clark,MacBook,0.0,1299.0,Salvatore Resendiz,male,Cash
2024-12-31 08:20:05.769870,4,New York,New York,Michael Brown,AirPods,4.0,199.0,Rachel Downs,female,Credit Card
2024-12-31 12:47:09.323914,1349,Texas,Austin,Jessica Moore,Apple Watch,2.0,399.0,Donna Rivera,female,Cash
2024-12-31 13:03:07.975516,832,Texas,Austin,Daniel Dean,iPad,1.0,499.0,Marjorie Fuentes,female,Credit Card
2024-12-31 13:14:08.023826,846,Florida,Orlando,Olivia Taylor,iPhone,3.0,999.0,Gladys Mowery,female,Credit Card
2024-12-31 14:13:08.528608,1018,New York,New York,Michael Brown,MacBook,0.0,1299.0,Judy Schuler,female,Debit Card
2024-12-31 14:23:10.035070,1556,Florida,Orlando,Sarah Davis,MacBook,0.0,1299.0,Deborah Larocque,female,Cash
2024-12-31 15:12:07.503805,679,Texas,Austin,Jessica Moore,Apple Watch,2.0,399.0,Ann Hathorn,female,Credit Card
2024-12-31 15:31:10.390355,1690,Colorado,Denver,James Wilson,iPhone,3.0,999.0,Mary Lumpkin,female,Bank Transfer
2024-12-31 15:56:08.681872,1063,Florida,Orlando,Olivia Taylor,MacBook,0.0,1299.0,Rosa Thomas,female,Cash
2025-01-01 09:32:09.156748,1299,Florida,Orlando,Olivia Taylor,iPhone,3.0,999.0,Maria Flores,female,Cash
2025-01-01 10:25:06.896560,434,Florida,Orlando,Olivia Taylor,iPad,1.0,499.0,Caroline Good,female,Debit Card
2025-01-01 12:35:10.217287,1643,Washington,Olympia,Ashley Harris,AirPods,4.0,199.0,Everett Thornton,male,Bank Transfer
2025-01-01 12:53:09.176551,1307,Florida,Orlando,Sarah Davis,Apple Watch,2.0,399.0,Edward Guerrier,male,Bank Transfer
2025-01-01 15:50:09.890637,1511,New York,New York,Michael Brown,AirPods,4.0,199.0,Gregory Burden,male,Credit Card
2025-01-01 16:20:08.365558,963,Texas,Austin,Jessica Moore,Apple Watch,2.0,399.0,Sharyn Vandervort,female,Cash
2025-01-01 16:41:09.364875,1364,Colorado,Denver,John Miller,iPad,1.0,499.0,Marion Savini,female,Debit Card
2025-01-02 10:25:08.724986,1095,Washington,Olympia,Ashley Harris,iPhone,3.0,999.0,Richard Nadeau,male,Cash
2025-01-02 11:52:09.164499,1305,Washington,Olympia,Matthew Clark,AirPods,4.0,199.0,Lorraine Rather,female,Cash
2025-01-02 12:52:07.643199,753,Florida,Orlando,Olivia Taylor,iPad,1.0,499.0,Chaya Feith,female,Bank Transfer
2025-01-02 13:05:08.893204,1195,Texas,Austin,Jessica Moore,MacBook,0.0,1299.0,Ralph Stommes,male,Credit Card
2025-01-03 08:36:10.656740,1798,Washington,Olympia,Ashley Harris,Apple Watch,2.0,399.0,Harold Byrd,male,Debit Card
2025-01-03 13:49:08.527869,1016,Washington,Olympia,Ashley Harris,MacBook,0.0,1299.0,James Ham,male,Bank Transfer
2025-01-03 14:27:09.733300,1461,Washington,Olympia,Ashley Harris,iPad,1.0,499.0,Annette Brown,female,Cash
2025-01-03 14:51:06.829598,410,Washington,Olympia,Matthew Clark,MacBook,0.0,1299.0,Benjamin Sullivan,male,Bank Transfer
2025-01-04 07:57:05.744738,1,Texas,Austin,Jessica Moore,iPad,1.0,499.0,Deborah Dehn,female,Credit Card
2025-01-04 09:11:10.132279,1607,New York,New York,Michael Brown,MacBook,0.0,1299.0,Kathryn Payne,female,Credit Card
2025-01-04 09:42:06.158622,168,Texas,Austin,Jessica Moore,iPad,1.0,499.0,William Barber,male,Cash
2025-01-04 12:52:07.322565,601,New York,New York,Michael Brown,AirPods,4.0,199.0,Herbert Patterson,male,Debit Card
2025-01-04 15:02:07.316987,596,Washington,Olympia,Ashley Harris,Apple Watch,2.0,399.0,Dionne Sorrells,female,Bank Transfer
2025-01-04 15:37:08.709671,1075,Washington,Olympia,Matthew Clark,AirPods,4.0,199.0,Richard Parker,male,Cash
2025-01-04 16:24:06.113155,159,Texas,Austin,Daniel Dean,MacBook,0.0,1299.0,Pilar Hilyard,female,Credit Card
2025-01-05 13:02:08.619661,1057,Colorado,Denver,John Miller,AirPods,4.0,199.0,John Schmuff,male,Bank Transfer
2025-01-06 13:12:07.176023,543,Florida,Orlando,Sarah Davis,Apple Watch,2.0,399.0,Morgan Thibodeau,female,Bank Transfer
2025-01-06 15:28:07.293670,581,New York,New York,Emily Johnson,iPhone,3.0,999.0,Jessica Collier,female,Debit Card
2025-01-06 17:29:07.258158,576,Texas,Austin,Daniel Dean,iPhone,3.0,999.0,Neil Tshudy,male,Cash
2025-01-07 12:28:06.699477,340,Washington,Olympia,Ashley Harris,Apple Watch,2.0,399.0,Gary Wingfield,male,Debit Card
2025-01-07 14:39:10.467243,1725,Washington,Olympia,Matthew Clark,Apple Watch,2.0,399.0,Cindy Leffler,female,Credit Card
2025-01-08 14:47:06.924186,446,Colorado,Denver,James Wilson,iPhone,3.0,999.0,Alexander Joosten,male,Debit Card
2025-01-08 15:32:07.293146,580,Colorado,Denver,John Miller,Apple Watch,2.0,399.0,Mary Swift,female,Debit Card
2025-01-08 15:56:07.155220,532,Washington,Olympia,Matthew Clark,MacBook,0.0,1299.0,Jacqueline Leach,female,Bank Transfer
2025-01-08 17:50:09.132224,1290,Florida,Orlando,Olivia Taylor,Apple Watch,2.0,399.0,Hubert Johnson,male,Debit Card
2025-01-09 07:45:08.868144,1173,Colorado,Denver,James Wilson,iPhone,3.0,999.0,Dorothy Koehler,female,Credit Card
2025-01-09 09:24:10.406003,1701,Washington,Olympia,Matthew Clark,MacBook,0.0,1299.0,Delia Kramer,female,Bank Transfer
2025-01-09 11:26:07.026120,494,Washington,Olympia,Matthew Clark,Apple Watch,2.0,399.0,Sallie Duncan,female,Cash
2025-01-09 13:58:06.690392,336,Texas,Austin,Jessica Moore,MacBook,0.0,1299.0,Joshua Sacchetti,male,Debit Card
2025-01-09 15:14:09.590806,1433,New York,New York,Emily Johnson,AirPods,4.0,199.0,Stephen Huver,male,Credit Card
2025-01-09 16:09:09.857587,1500,New York,New York,Michael Brown,iPhone,3.0,999.0,Anthony Shaffer,male,Bank Transfer
2025-01-10 08:37:05.917859,72,Texas,Austin,Jessica Moore,iPad,1.0,499.0,Samantha Beck,female,Cash
2025-01-10 09:55:09.042677,1253,New York,New York,Michael Brown,MacBook,0.0,1299.0,Eliseo Blank,male,Bank Transfer
2025-01-10 10:27:09.041753,1249,New York,New York,Michael Brown,MacBook,0.0,1299.0,James Navarro,male,Credit Card
2025-01-10 12:30:09.057027,1263,New York,New York,Emily Johnson,iPad,1.0,499.0,Timothy Johnston,male,Credit Card
2025-01-10 15:29:10.522073,1749,Washington,Olympia,Ashley Harris,AirPods,4.0,199.0,Robin Thomas,female,Credit Card
2025-01-11 10:00:06.640572,329,New York,New York,Emily Johnson,AirPods,4.0,199.0,Teresa Brannon,female,Cash
2025-01-11 10:46:10.134673,1611,Florida,Orlando,Sarah Davis,iPad,1.0,499.0,Sergio Lindblad,male,Bank Transfer
2025-01-11 11:11:08.829278,1156,Texas,Austin,Jessica Moore,iPhone,3.0,999.0,Frances Hong,female,Bank Transfer
2025-01-11 13:59:08.006523,838,Colorado,Denver,John Miller,MacBook,0.0,1299.0,Ines Temple,female,Bank Transfer
2025-01-12 09:30:08.711617,1078,Texas,Austin,Jessica Moore,iPad,1.0,499.0,John Conroy,male,Cash
2025-01-12 10:16:06.343980,231,Texas,Austin,Daniel Dean,Apple Watch,2.0,399.0,David Brown,male,Cash
2025-01-12 10:35:09.036836,1246,Florida,Orlando,Sarah Davis,Apple Watch,2.0,399.0,Clara Morris,female,Bank Transfer
2025-01-12 11:10:10.880557,1882,Colorado,Denver,James Wilson,iPad,1.0,499.0,Beulah Hunt,female,Cash
2025-01-12 11:47:10.789829,1849,Colorado,Denver,James Wilson,iPad,1.0,499.0,Allan Gloss,male,Cash
2025-01-12 13:37:06.701236,344,New York,New York,Emily Johnson,iPad,1.0,499.0,William Bennett,male,Debit Card
2025-01-12 13:58:05.882255,50,New York,New York,Michael Brown,iPhone,3.0,999.0,James Lambert,male,Bank Transfer
2025-01-12 15:35:07.394406,627,Texas,Austin,Jessica Moore,iPhone,3.0,999.0,Calvin Neubauer,male,Cash
2025-01-13 11:59:10.921224,1907,Florida,Orlando,Olivia Taylor,Apple Watch,2.0,399.0,Harold Nichols,male,Credit Card
2025-01-13 13:32:05.993984,114,Texas,Austin,Jessica Moore,AirPods,4.0,199.0,Michael Reyes,male,Debit Card
2025-01-13 16:14:07.318943,597,Colorado,Denver,John Miller,AirPods,4.0,199.0,Kristan Craven,female,Bank Transfer
2025-01-13 16:15:09.842593,1496,New York,New York,Emily Johnson,Apple Watch,2.0,399.0,Vivian Gill,female,Bank Transfer
2025-01-13 17:34:09.967851,1535,Washington,Olympia,Matthew Clark,MacBook,0.0,1299.0,Kathy Brannon,female,Bank Transfer
2025-01-14 09:18:07.620303,727,Texas,Austin,Daniel Dean,MacBook,0.0,1299.0,Susan Russell,female,Credit Card
2025-01-14 10:06:10.321168,1668,Washington,Olympia,Ashley Harris,MacBook,0.0,1299.0,Arianne Willis,female,Bank Transfer
2025-01-14 11:21:07.693122,764,New York,New York,Michael Brown,Apple Watch,2.0,399.0,Rosie Brown,female,Cash
2025-01-14 17:20:07.929561,814,Colorado,Denver,James Wilson,AirPods,4.0,199.0,Diane Lipsey,female,Credit Card
2025-01-14 18:25:06.231859,203,Washington,Olympia,Ashley Harris,iPhone,3.0,999.0,Mary Hubner,female,Credit Card
2025-01-15 07:55:08.835929,1161,Colorado,Denver,James Wilson,iPhone,3.0,999.0,Stephen Kinard,male,Bank Transfer
2025-01-15 10:49:08.758868,1123,New York,New York,Emily Johnson,Apple Watch,2.0,399.0,Irene Hanks,female,Debit Card
2025-01-15 10:50:11.000560,1950,Colorado,Denver,John Miller,Apple Watch,2.0,399.0,William Davis,male,Cash
2025-01-15 11:14:07.786229,775,New York,New York,Emily Johnson,iPad,1.0,499.0,Ian Hilts,male,Cash
2025-01-15 11:19:08.340323,956,New York,New York,Emily Johnson,iPad,1.0,499.0,Lindsay Falkner,female,Cash
2025-01-15 12:01:09.580164,1429,Texas,Austin,Jessica Moore,iPad,1.0,499.0,Darlene Davis,female,Debit Card
2025-01-15 13:47:09.603617,1434,Texas,Austin,Jessica Moore,AirPods,4.0,199.0,Bernardo Allen,male,Bank Transfer
2025-01-15 14:27:10.196070,1632,New York,New York,Emily Johnson,Apple Watch,2.0,399.0,Stephen Lutz,male,Credit Card
2025-01-15 15:26:07.835292,788,Texas,Austin,Jessica Moore,AirPods,4.0,199.0,Howard Baxter,male,Debit Card
2025-01-16 08:21:09.857112,1499,Texas,Austin,Jessica Moore,MacBook,0.0,1299.0,Debra Dunham,female,Bank Transfer
2025-01-16 08:30:06.716111,364,Colorado,Denver,John Miller,AirPods,4.0,199.0,Serena Hamrick,female,Debit Card
2025-01-16 10:27:08.594722,1046,New York,New York,Michael Brown,MacBook,0.0,1299.0,Brenda Whitehead,female,Cash
2025-01-16 15:05:05.928454,82,Washington,Olympia,Matthew Clark,iPhone,3.0,999.0,Gladys Lat,female,Debit Card
2025-01-16 15:13:06.999532,474,Texas,Austin,Daniel Dean,AirPods,4.0,199.0,Heather Young,female,Cash
2025-01-16 18:11:08.249735,909,Texas,Austin,Jessica Moore,Apple Watch,2.0,399.0,Edward Muhlbauer,male,Debit Card
2025-01-17 08:13:08.870166,1175,Florida,Orlando,Sarah Davis,Apple Watch,2.0,399.0,Deborah Hampton,female,Cash
2025-01-17 10:11:10.459913,1723,New York,New York,Michael Brown,Apple Watch,2.0,399.0,John Chinn,male,Bank Transfer
2025-01-17 15:35:07.902300,812,New York,New York,Emily Johnson,AirPods,4.0,199.0,Amy Morgret,female,Bank Transfer
2025-01-17 17:28:11.021205,1967,Washington,Olympia,Matthew Clark,AirPods,4.0,199.0,Selena Cervantes,female,Cash
2025-01-18 08:09:06.876640,426,Florida,Orlando,Olivia Taylor,MacBook,0.0,1299.0,Dewayne Lang,male,Debit Card
2025-01-18 08:44:07.601035,722,Florida,Orlando,Sarah Davis,AirPods,4.0,199.0,Kerrie Lambert,female,Credit Card
2025-01-18 15:36:06.229184,200,New York,New York,Emily Johnson,iPhone,3.0,999.0,Martha Hartley,female,Debit Card
2025-01-19 09:20:07.177292,545,Colorado,Denver,John Miller,Apple Watch,2.0,399.0,Angel Paramo,male,Cash
2025-01-19 10:49:09.389223,1378,Washington,Olympia,Ashley Harris,AirPods,4.0,199.0,John Moh,male,Bank Transfer
2025-01-19 11:51:10.614283,1782,Colorado,Denver,James Wilson,iPad,1.0,499.0,Francisco Kershner,male,Bank Transfer
2025-01-19 13:08:08.742467,1108,Colorado,Denver,John Miller,MacBook,0.0,1299.0,Raphael Shaw,male,Bank Transfer
2025-01-19 13:38:09.258446,1323,Washington,Olympia,Ashley Harris,MacBook,0.0,1299.0,Heath Logan,male,Bank Transfer
2025-01-19 16:29:09.326962,1355,New York,New York,Emily Johnson,Apple Watch,2.0,399.0,Kenneth Mcnulty,male,Bank Transfer
2025-01-19 17:26:05.904536,63,New York,New York,Emily Johnson,iPhone,3.0,999.0,Marian Wrobel,female,Debit Card
2025-01-20 08:59:08.824625,1153,Florida,Orlando,Olivia Taylor,AirPods,4.0,199.0,Anna Newbold,female,Debit Card
2025-01-20 09:10:11.018363,1964,Texas,Austin,Daniel Dean,iPhone,3.0,999.0,Phyllis Hill,female,Debit Card
2025-01-20 13:21:08.996386,1225,Florida,Orlando,Olivia Taylor,Apple Watch,2.0,399.0,Brady Simien,male,Credit Card
2025-01-20 18:10:07.175577,542,Colorado,Denver,John Miller,AirPods,4.0,199.0,Kenneth Latham,male,Bank Transfer
2025-01-21 08:44:09.682355,1451,Florida,Orlando,Olivia Taylor,iPhone,3.0,999.0,Angel Wallace,male,Bank Transfer
2025-01-21 09:15:11.103704,1994,Florida,Orlando,Sarah Davis,Apple Watch,2.0,399.0,Ruth Bennett,female,Bank Transfer
2025-01-21 10:48:09.043668,1254,Colorado,Denver,John Miller,iPhone,3.0,999.0,Heather Kemp,female,Credit Card
2025-01-21 11:54:06.977560,468,Washington,Olympia,Ashley Harris,AirPods,4.0,199.0,Charlotte Briseno,female,Cash
2025-01-21 12:03:10.278282,1656,Florida,Orlando,Olivia Taylor,Apple Watch,2.0,399.0,Harold Johnson,male,Credit Card
2025-01-21 15:09:10.924290,1911,Florida,Orlando,Sarah Davis,AirPods,4.0,199.0,David Busby,male,Debit Card
2025-01-21 17:36:07.531329,688,Washington,Olympia,Matthew Clark,Apple Watch,2.0,399.0,Charla Ortiz,female,Bank Transfer
2025-01-21 17:39:07.585869,716,Colorado,Denver,James Wilson,Apple Watch,2.0,399.0,Mary Alexander,female,Cash
2025-01-22 09:34:07.293882,582,Washington,Olympia,Matthew Clark,AirPods,4.0,199.0,Vallie Smith,female,Debit Card
2025-01-22 10:35:10.961202,1933,Florida,Orlando,Olivia Taylor,AirPods,4.0,199.0,Homer Rabideau,male,Debit Card
2025-01-22 12:34:06.756447,377,New York,New York,Michael Brown,iPhone,3.0,999.0,Jose Young,male,Cash
2025-01-22 13:27:08.319793,936,Washington,Olympia,Ashley Harris,iPad,1.0,499.0,Timothy Turner,male,Bank Transfer
2025-01-22 13:33:08.270252,917,Colorado,Denver,John Miller,AirPods,4.0,199.0,Martin Kleven,male,Cash
2025-01-22 15:51:08.269232,915,Texas,Austin,Jessica Moore,Apple Watch,2.0,399.0,Julie Cockrell,female,Bank Transfer
2025-01-23 08:35:09.642859,1444,Florida,Orlando,Sarah Davis,iPhone,3.0,999.0,Thomas Spada,male,Bank Transfer
2025-01-23 09:32:06.979031,469,Colorado,Denver,James Wilson,iPhone,3.0,999.0,Steven Heslep,male,Credit Card
2025-01-23 12:35:08.735713,1103,New York,New York,Michael Brown,Apple Watch,2.0,399.0,Judith Lucas,female,Cash
2025-01-23 12:36:09.321512,1346,New York,New York,Emily Johnson,AirPods,4.0,199.0,Clinton Wright,male,Bank Transfer
2025-01-23 14:37:09.042287,1252,Texas,Austin,Jessica Moore,Apple Watch,2.0,399.0,Meagan Webster,female,Credit Card
2025-01-23 14:39:10.594552,1773,New York,New York,Michael Brown,iPad,1.0,499.0,Rachel Shaw,female,Bank Transfer
2025-01-23 15:57:10.796414,1852,New York,New York,Emily Johnson,iPad,1.0,499.0,Jackie Toupin,female,Cash
2025-01-24 12:22:07.380224,623,Florida,Orlando,Sarah Davis,iPad,1.0,499.0,Isabel Alvarez,female,Debit Card
2025-01-24 13:32:07.724597,768,Florida,Orlando,Olivia Taylor,iPad,1.0,499.0,Thelma Bussard,female,Bank Transfer
2025-01-24 17:54:06.897174,436,Colorado,Denver,John Miller,MacBook,0.0,1299.0,Ana Alvarez,female,Cash
2025-01-24 18:08:08.724664,1093,Colorado,Denver,James Wilson,Apple Watch,2.0,399.0,Rafael Bryant,male,Debit Card
2025-01-24 18:26:05.787207,15,New York,New York,Emily Johnson,AirPods,4.0,199.0,Aaron Anderson,male,Credit Card
2025-01-25 11:14:05.838046,29,Florida,Orlando,Olivia Taylor,AirPods,4.0,199.0,Paul Kelly,male,Debit Card
2025-01-25 12:13:06.681335,333,Florida,Orlando,Sarah Davis,Apple Watch,2.0,399.0,Jacqueline Martin,female,Credit Card
2025-01-25 13:01:09.083161,1270,Florida,Orlando,Olivia Taylor,AirPods,4.0,199.0,Richard Steele,male,Credit Card
2025-01-25 13:57:09.458900,1386,Florida,Orlando,Olivia Taylor,AirPods,4.0,199.0,Sharon Bray,female,Bank Transfer
2025-01-25 14:12:06.408790,252,Florida,Orlando,Sarah Davis,Apple Watch,2.0,399.0,David Meier,male,Credit Card
2025-01-25 16:38:08.725545,1096,New York,New York,Michael Brown,AirPods,4.0,199.0,Orville Chausse,male,Bank Transfer
2025-01-25 17:10:05.845009,38,Florida,Orlando,Olivia Taylor,iPhone,3.0,999.0,Josephine Martin,female,Cash
2025-01-25 17:18:07.002204,480,Colorado,Denver,James Wilson,iPad,1.0,499.0,Chris Magan,male,Debit Card
2025-01-25 17:28:09.603884,1435,Washington,Olympia,Ashley Harris,iPad,1.0,499.0,Shirley Goldizen,female,Cash
2025-01-25 17:56:06.110313,157,Florida,Orlando,Olivia Taylor,MacBook,0.0,1299.0,Ana Lesher,female,Debit Card
2025-01-26 09:37:10.859127,1877,Florida,Orlando,Olivia Taylor,Apple Watch,2.0,399.0,Janice Lambert,female,Credit Card
2025-01-26 10:41:08.866069,1171,New York,New York,Emily Johnson,iPhone,3.0,999.0,Jared Rusk,male,Credit Card
2025-01-26 11:10:10.172296,1625,Texas,Austin,Jessica Moore,MacBook,0.0,1299.0,Robert Thornbury,male,Debit Card
2025-01-26 12:41:10.970673,1943,Colorado,Denver,James Wilson,MacBook,0.0,1299.0,Jamie Avalos,female,Cash
2025-01-26 13:50:07.148675,530,New York,New York,Michael Brown,AirPods,4.0,199.0,Francis Cary,male,Cash
2025-01-26 14:43:08.006328,837,Colorado,Denver,James Wilson,AirPods,4.0,199.0,Geraldine Moreno,female,Credit Card
2025-01-26 17:35:06.159200,171,Washington,Olympia,Matthew Clark,iPad,1.0,499.0,Frank Hartmann,male,Credit Card
2025-01-27 10:10:08.889960,1189,Texas,Austin,Daniel Dean,MacBook,0.0,1299.0,Felicia Johnson,female,Bank Transfer
2025-01-27 13:10:06.219094,196,Texas,Austin,Jessica Moore,iPad,1.0,499.0,David Minton,male,Bank Transfer
2025-01-27 15:10:10.657232,1800,New York,New York,Michael Brown,Apple Watch,2.0,399.0,Lou Pestana,female,Debit Card
2025-01-28 07:37:08.040116,854,Washington,Olympia,Ashley Harris,iPhone,3.0,999.0,Shirley Smith,female,Credit Card
2025-01-28 07:55:10.344125,1676,New York,New York,Emily Johnson,Apple Watch,2.0,399.0,Dorothy Jones,female,Debit Card
2025-01-28 09:18:05.986251,95,Colorado,Denver,James Wilson,MacBook,0.0,1299.0,Pamela Cooper,female,Cash
2025-01-28 09:47:07.083404,510,Colorado,Denver,John Miller,AirPods,4.0,199.0,Brad Bassett,male,Cash
